entity_id,legal_company_name,dba_name,parent_company,industry,naics_code,sic_code,executive_name,executive_title,verified_phone,verified_email,website,operational_address,city,county_region,state_province,country,employee_estimate,revenue_range,founded_date,digital_footprint_score,tech_stack,operational_bottleneck,recurring_service_dependencies,probable_vendor_spend,infrastructure_dependencies,ai_automation_opportunity,ai_opportunity_score_pct,recurring_revenue_potential,sovereign_target_tier,data_enrichment_date,source
ENT-01476,Precision Construction Corp.,N/A,National Corp. Group,Construction & General Contracting,236220,1542,Jessica Wright,Managing Director,(707) 594-4932,wright@precisioncon.org,https://www.precisionconstr.com,"4349 Airport Rd, Petaluma, CA",Petaluma,Sonoma County,CA,US,1500+,$1M–$2.5M,2022-10-01,Moderate (41–60),"Sage 50, Outlook, Teams",Outdated legacy software incompatible with modern integrations,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$500K–$1M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Customer service chatbot, ticket routing, SLA monitoring",89,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01477,Titan Build Group,N/A,Independent,Construction & General Contracting,236220,1542,DeShawn Nguyen,Managing Director,(925) 269-3156,nguyen@titanbuildgr.net,https://www.titanbuildgroup.com,"7469 Enterprise Ave, Irvine, CA",Irvine,Orange County,CA,US,751–1500,$50M–$100M,2023-08-01,Weak (21–40),"NetSuite, Zendesk, Asana",Compliance documentation done manually — audit risk,"Monthly janitorial contract, quarterly deep clean, annual inspection",$75K–$150K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Compliance document generation, permit renewal alerts, audit trail automation",73,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01478,Titan Build Consulting,N/A,National Consulting Group,Construction & General Contracting,236220,1542,Kimberly Carter,Executive Director,(213) 270-5791,carter@titanbuildco.co,https://www.titanbuildconsu.com,"1309 Enterprise Ave, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,31–75,$5M–$10M,2024-09-01,Strong (61–80),"Sage 50, Outlook, Teams",No CRM — all client data in owner's personal phone,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$500K–$1M/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","AI-powered lead scoring, CRM enrichment, automated proposal generation",47,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01481,Summit Build Industries,N/A,Summit Build Holdings Corp.,Construction & General Contracting,236220,1542,Ashley Carter,Executive Director,(619) 537-9900,carter@summitbuildi.net,https://www.summitbuildindu.com,"2691 Innovation Way, American Canyon, CA",American Canyon,Napa County,CA,US,751–1500,$500K–$1M,2021-03-01,Very Strong (81–100),"Custom legacy system, Excel-heavy",Employee onboarding takes 2+ weeks due to paper forms,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$25K–$75K/yr,"Tied to parts supplier, refrigerant vendor, certification body","AI-powered lead scoring, CRM enrichment, automated proposal generation",85,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01486,Titan Build Associates,Titan Build Services,Independent,Construction & General Contracting,236220,1542,Marcus Thomas,Owner,(310) 589-5261,thomas@titanbuildas.biz,https://www.titanbuildassoc.com,"2075 Oak Ave, Petaluma, CA",Petaluma,Sonoma County,CA,US,1–5,$50M–$100M,2020-07-01,Strong (61–80),"Zoho CRM, FreshBooks, Trello",Paper-based invoicing with 45+ day collection cycles,"Daily freight routes, weekly fleet servicing, monthly route optimization",$500K–$1M/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",75,"$7,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01487,Summit Build Corp.,N/A,Independent,Construction & General Contracting,236220,1542,Joseph Martin,Executive Director,(408) 505-1497,martin@summitbuildc.co,https://www.summitbuildcorp.com,"4080 Commerce Dr, San Leandro, CA",San Leandro,Alameda County,CA,US,751–1500,$50K–$250K,2021-09-01,Strong (61–80),"NetSuite, Zendesk, Asana",Manual scheduling causing double-bookings and missed appointments,"Monthly AI model updates, quarterly automation review, annual system audit",$150K–$300K/yr,"Tied to parts supplier, refrigerant vendor, certification body","Procurement automation, vendor comparison, contract renewal tracking",83,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01488,Precision Construction LLC,N/A,Independent,Construction & General Contracting,236220,1542,Richard Jackson,Principal,(619) 478-5815,jackson@precisioncon.com,https://www.precisionconstr.com,"3254 Technology Dr, American Canyon, CA",American Canyon,Napa County,CA,US,1500+,$50M–$100M,2019-06-01,Very Weak (0–20),"Paper-based, minimal digital",Paper-based invoicing with 45+ day collection cycles,"Quarterly records audit, annual digitization project, monthly shredding",$2.5M+/yr,"Tied to parts supplier, refrigerant vendor, certification body","Automated reporting dashboards, KPI alerts, executive summaries",44,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01492,ProBuild Inc.,ProBuild Pro,National Inc. Group,Construction & General Contracting,236220,1542,Lisa Scott,Principal,(213) 484-5963,scott@probuildinc.net,https://www.probuildinc.com,"108 Washington Blvd, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,16–30,$1M–$2.5M,2022-06-01,Very Weak (0–20),"NetSuite, Zendesk, Asana",No automated follow-up — losing repeat business,"Daily freight routes, weekly fleet servicing, monthly route optimization",$1M–$2.5M/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Invoice automation, scheduling optimization, customer follow-up sequences",83,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01494,Delta Build Enterprises,N/A,Independent,Construction & General Contracting,236220,1542,Mark Jackson,Principal,(310) 331-9570,jackson@deltabuilden.com,https://www.deltabuildenter.com,"2221 Main St, Mill Valley, CA",Mill Valley,Marin County,CA,US,151–300,$100M+,2021-12-01,Strong (61–80),"ServiceTitan, Google Workspace",Compliance documentation done manually — audit risk,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$2.5M+/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Route optimization, fleet telemetry integration, automated dispatch",45,"$10,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01495,Delta Build Solutions,N/A,National Solutions Group,Construction & General Contracting,236220,1542,Sarah Adams,Chief Operating Officer,(619) 879-7769,adams@deltabuildso.org,https://www.deltabuildsolut.com,"9962 Business Pkwy, San Diego, CA",San Diego,San Diego County,CA,US,6–15,$5M–$10M,2020-04-01,Weak (21–40),"NetSuite, Zendesk, Asana",Financial reporting delayed 30+ days after month end,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$150K–$300K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Customer service chatbot, ticket routing, SLA monitoring",68,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01496,Precision Construction Associates,Precision Construction Services,Independent,Construction & General Contracting,236220,1542,Terrence Brown,Partner,(510) 711-5444,brown@precisioncon.net,https://www.precisionconstr.com,"4444 Main St, Irvine, CA",Irvine,Orange County,CA,US,31–75,$100M+,2021-04-01,Moderate (41–60),"Microsoft 365, Dynamics 365, Power BI",Procurement done via email — no vendor comparison system,"Monthly janitorial contract, quarterly deep clean, annual inspection",$2.5M+/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Predictive maintenance scheduling, equipment lifecycle tracking",49,"$5,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01497,Guardian Construction Associates,Guardian Construction Pro,Independent,Construction & General Contracting,236220,1542,James Davis,CEO,(510) 983-7548,davis@guardiancons.org,https://www.guardianconstru.com,"4778 Maple Dr, Irvine, CA",Irvine,Orange County,CA,US,6–15,$250K–$500K,2024-12-01,Strong (61–80),"Xero, HubSpot, Slack",Compliance documentation done manually — audit risk,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$75K–$150K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Payroll automation, time-tracking integration, HR onboarding workflows",64,"$15,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01501,Summit Workforce Inc.,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Donald Flores,Founder,(213) 646-8153,flores@summitworkfo.net,https://www.summitworkforce.com,"6393 Enterprise Ave, Santa Rosa, CA",Santa Rosa,Sonoma County,CA,US,6–15,$500K–$1M,2020-08-01,Very Weak (0–20),"ServiceTitan, Google Workspace",Outdated legacy software incompatible with modern integrations,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Customer service chatbot, ticket routing, SLA monitoring",89,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01504,Delta Workforce LLC,Delta Workforce Pro,Independent,Staffing & Workforce Solutions,561320,7363,Michael Garcia,Principal,(916) 988-6069,garcia@deltaworkfor.biz,https://www.deltaworkforcel.com,"2907 Innovation Way, Martinez, CA",Martinez,Contra Costa County,CA,US,1–5,$500K–$1M,2022-01-01,Very Weak (0–20),"ServiceTitan, Google Workspace",No automated follow-up — losing repeat business,"Quarterly compliance review, annual environmental audit, monthly monitoring",$150K–$300K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Predictive maintenance scheduling, equipment lifecycle tracking",81,"$25,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01505,Apex Staffing Group,Apex Staffing Pro,Apex Staffing Holdings Corp.,Staffing & Workforce Solutions,561320,7363,Patel King,Chief Operating Officer,(510) 253-4507,king@apexstaffing.biz,https://www.apexstaffinggro.com,"610 Lincoln Ave, Oakland, CA",Oakland,Alameda County,CA,US,31–75,$250K–$500K,2023-10-01,Very Strong (81–100),"Verizon Connect, Samsara GPS, Excel",Fleet dispatched via phone calls — no real-time visibility,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$25K–$75K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","AI-powered lead scoring, CRM enrichment, automated proposal generation",82,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01506,Clarity Workforce Group,N/A,Clarity Workforce Holdings Corp.,Staffing & Workforce Solutions,561320,7363,David Green,VP of Business Development,(310) 283-5365,green@clarityworkf.biz,https://www.clarityworkforc.com,"1240 Commerce Dr, San Rafael, CA",San Rafael,Marin County,CA,US,31–75,$2.5M–$5M,2022-06-01,Moderate (41–60),"Paper-based, minimal digital",No CRM — all client data in owner's personal phone,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Customer service chatbot, ticket routing, SLA monitoring",84,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01507,Summit Workforce Group,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Joseph Patel,Executive Director,(619) 547-3291,patel@summitworkfo.com,https://www.summitworkforce.com,"4996 Business Pkwy, Santa Ana, CA",Santa Ana,Orange County,CA,US,76–150,$5M–$10M,2022-02-01,Strong (61–80),"Paper-based, minimal digital",Fleet dispatched via phone calls — no real-time visibility,"Quarterly compliance review, annual environmental audit, monthly monitoring",$500K–$1M/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Invoice automation, scheduling optimization, customer follow-up sequences",43,"$2,500/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01512,Delta Workforce Co.,Delta Workforce Pro,Independent,Staffing & Workforce Solutions,561320,7363,Nguyen Williams,VP of Business Development,(510) 637-5401,williams@deltaworkfor.net,https://www.deltaworkforcec.com,"3425 Lincoln Ave, Martinez, CA",Martinez,Contra Costa County,CA,US,151–300,$25M–$50M,2022-12-01,Very Strong (81–100),"Microsoft 365, Dynamics 365, Power BI",Manual payroll processing with frequent errors,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Compliance document generation, permit renewal alerts, audit trail automation",46,"$5,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01513,Summit Workforce Partners,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Karen Patel,Chief Operating Officer,(510) 677-1717,patel@summitworkfo.biz,https://www.summitworkforce.com,"4430 Airport Rd, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,76–150,$50K–$250K,2021-07-01,Very Strong (81–100),"Verizon Connect, Samsara GPS, Excel",Employee onboarding takes 2+ weeks due to paper forms,"Quarterly records audit, annual digitization project, monthly shredding",$1M–$2.5M/yr,"Tied to parts supplier, refrigerant vendor, certification body","Accounts receivable automation, payment reminders, collections workflows",48,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01514,Vanguard Staffing Services,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Ashley Jackson,Chief Operating Officer,(415) 682-7861,jackson@vanguardstaf.net,https://www.vanguardstaffin.com,"5623 Washington Blvd, Napa, CA",Napa,Napa County,CA,US,751–1500,$100M+,2020-04-01,Strong (61–80),"Oracle ERP, Workday, Tableau",No automated follow-up — losing repeat business,"Monthly janitorial contract, quarterly deep clean, annual inspection",$500K–$1M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Records digitization, OCR processing, document classification AI",96,"$7,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01516,Titan Workforce Co.,N/A,Titan Workforce Holdings Corp.,Staffing & Workforce Solutions,561320,7363,Nguyen Harris,Partner,(925) 263-7626,harris@titanworkfor.com,https://www.titanworkforcec.com,"3151 Main St, Novato, CA",Novato,Marin County,CA,US,16–30,$25M–$50M,2023-08-01,Weak (21–40),"Verizon Connect, Samsara GPS, Excel",Manual scheduling causing double-bookings and missed appointments,"Monthly IT support, quarterly infrastructure review, annual security audit",$1M–$2.5M/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","AI-powered lead scoring, CRM enrichment, automated proposal generation",87,"$2,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01518,Titan Workforce Industries,Titan Workforce Pro,Independent,Staffing & Workforce Solutions,561320,7363,Thomas Garcia,CEO,(415) 263-7553,garcia@titanworkfor.co,https://www.titanworkforcei.com,"5494 Business Pkwy, San Diego, CA",San Diego,San Diego County,CA,US,1500+,$50M–$100M,2022-05-01,Moderate (41–60),"Custom legacy system, Excel-heavy",Procurement done via email — no vendor comparison system,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Route optimization, fleet telemetry integration, automated dispatch",93,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01519,Clarity Workforce Inc.,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Malik King,President,(925) 854-6311,king@clarityworkf.co,https://www.clarityworkforc.com,"8133 Maple Dr, Anaheim, CA",Anaheim,Orange County,CA,US,31–75,$50K–$250K,2021-09-01,Very Weak (0–20),"Custom legacy system, Excel-heavy",Procurement done via email — no vendor comparison system,"Monthly AI model updates, quarterly automation review, annual system audit",$5K–$25K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Automated reporting dashboards, KPI alerts, executive summaries",79,"$5,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01520,Summit Workforce Co.,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Daniel Wilson,VP of Business Development,(310) 666-2695,wilson@summitworkfo.biz,https://www.summitworkforce.com,"5736 Lincoln Ave, Oakland, CA",Oakland,Alameda County,CA,US,1500+,$2.5M–$5M,2023-03-01,Weak (21–40),"Xero, HubSpot, Slack",No CRM — all client data in owner's personal phone,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$1M–$2.5M/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Bid response automation, RFP parsing, proposal assembly",66,"$15,000/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01521,Summit Workforce Solutions,Summit Workforce Services,Independent,Staffing & Workforce Solutions,561320,7363,Betty Hill,General Manager,(408) 964-8376,hill@summitworkfo.co,https://www.summitworkforce.com,"9073 Enterprise Ave, Mill Valley, CA",Mill Valley,Marin County,CA,US,31–75,$100M+,2024-04-01,Moderate (41–60),"FieldEdge, QuickBooks Online",Manual payroll processing with frequent errors,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$5K–$25K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Accounts receivable automation, payment reminders, collections workflows",62,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01527,Precision Staffing LLC,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Marcus Taylor,General Manager,(408) 461-4699,taylor@precisionsta.co,https://www.precisionstaffi.com,"7025 Enterprise Ave, Novato, CA",Novato,Marin County,CA,US,6–15,$50K–$250K,2023-07-01,Strong (61–80),"ServiceTitan, Google Workspace",Paper-based invoicing with 45+ day collection cycles,"24/7 security patrol, monthly guard rotation, quarterly threat assessment",$5K–$25K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Route optimization, fleet telemetry integration, automated dispatch",64,"$25,000/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01532,ProStaff Co.,N/A,National Co. Group,Staffing & Workforce Solutions,561320,7363,Jessica Wright,Executive Director,(619) 853-9984,wright@prostaffco.org,https://www.prostaffco.com,"9703 Maple Dr, Irvine, CA",Irvine,Orange County,CA,US,1500+,$500K–$1M,2021-08-01,Moderate (41–60),"Xero, HubSpot, Slack",No CRM — all client data in owner's personal phone,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Tied to paint manufacturer, equipment rental, safety compliance vendor","Predictive maintenance scheduling, equipment lifecycle tracking",86,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01533,Summit Workforce Partners,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Richard Johnson,Executive Director,(619) 896-3787,johnson@summitworkfo.biz,https://www.summitworkforce.com,"7269 Maple Dr, Rohnert Park, CA",Rohnert Park,Sonoma County,CA,US,16–30,$5M–$10M,2024-05-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",No digital presence — relying on word-of-mouth only,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$5K–$25K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Records digitization, OCR processing, document classification AI",52,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01535,Precision Staffing Services,N/A,Precision Staffing Holdings Corp.,Staffing & Workforce Solutions,561320,7363,Joseph Garcia,Executive Director,(310) 808-6057,garcia@precisionsta.net,https://www.precisionstaffi.com,"2036 Lincoln Ave, Napa, CA",Napa,Napa County,CA,US,1500+,$2.5M–$5M,2022-12-01,Very Weak (0–20),"BuilderTrend, Procore, DocuSign",No automated follow-up — losing repeat business,"Monthly janitorial contract, quarterly deep clean, annual inspection",$300K–$500K/yr,"Relies on 3 major vendors: cleaning supply distributor, equipment leasing company, staffing agency","Records digitization, OCR processing, document classification AI",67,"$7,500/mo",Tier 2 — 30-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01540,Atlas Staffing LLC,Atlas Staffing Pro,Independent,Staffing & Workforce Solutions,561320,7363,Donald Hall,General Manager,(408) 827-2629,hall@atlasstaffin.biz,https://www.atlasstaffingll.com,"4789 Main St, San Francisco, CA",San Francisco,San Francisco County,CA,US,151–300,$50M–$100M,2023-03-01,Moderate (41–60),"Xero, HubSpot, Slack",Procurement done via email — no vendor comparison system,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$2.5M+/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Bid response automation, RFP parsing, proposal assembly",73,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01543,Clarity Workforce Industries,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Lisa Harris,Chief Operating Officer,(925) 917-7331,harris@clarityworkf.net,https://www.clarityworkforc.com,"2362 Washington Blvd, Suisun City, CA",Suisun City,Solano County,CA,US,751–1500,$500K–$1M,2018-10-01,Very Strong (81–100),"Zoho CRM, FreshBooks, Trello",No automated follow-up — losing repeat business,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$300K–$500K/yr,"Relies on environmental testing lab, waste disposal vendor, regulatory consultant","Invoice automation, scheduling optimization, customer follow-up sequences",81,"$2,500/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01544,Titan Workforce Partners,Titan Workforce Pro,Independent,Staffing & Workforce Solutions,561320,7363,Dorothy Hill,Principal,(408) 442-3987,hill@titanworkfor.com,https://www.titanworkforcep.com,"8294 Business Pkwy, Long Beach, CA",Long Beach,Los Angeles County,CA,US,31–75,$50K–$250K,2020-08-01,Weak (21–40),"SAP, Salesforce, ServiceNow",Fleet dispatched via phone calls — no real-time visibility,"Monthly IT support, quarterly infrastructure review, annual security audit",$2.5M+/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","AI-powered lead scoring, CRM enrichment, automated proposal generation",53,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01547,Delta Workforce Partners,Delta Workforce Pro,National Partners Group,Staffing & Workforce Solutions,561320,7363,Barbara Wright,Founder,(310) 746-6931,wright@deltaworkfor.com,https://www.deltaworkforcep.com,"8140 Main St, Vacaville, CA",Vacaville,Solano County,CA,US,1500+,$50K–$250K,2018-09-01,Strong (61–80),"Oracle ERP, Workday, Tableau",Paper-based invoicing with 45+ day collection cycles,"Weekly debris removal, monthly fleet maintenance, quarterly compliance audit",$1M–$2.5M/yr,"Dependent on GPS/telematics provider, fuel card network, DOT compliance firm","Payroll automation, time-tracking integration, HR onboarding workflows",77,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01551,Guardian Staffing Partners,Guardian Staffing Pro,Independent,Staffing & Workforce Solutions,561320,7363,Rodriguez Flores,General Manager,(916) 620-4943,flores@guardianstaf.org,https://www.guardianstaffin.com,"5920 Enterprise Ave, San Francisco, CA",San Francisco,San Francisco County,CA,US,1500+,$10M–$25M,2019-02-01,Very Weak (0–20),"NetSuite, Zendesk, Asana",Employee onboarding takes 2+ weeks due to paper forms,"Monthly AI model updates, quarterly automation review, annual system audit",$5K–$25K/yr,"Depends on fuel supplier, vehicle maintenance shop, insurance broker","Procurement automation, vendor comparison, contract renewal tracking",96,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01554,Titan Workforce Group,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Betty Miller,Managing Director,(310) 779-5729,miller@titanworkfor.biz,https://www.titanworkforceg.com,"8057 Commerce Dr, San Francisco, CA",San Francisco,San Francisco County,CA,US,151–300,$100M+,2023-06-01,Moderate (41–60),"Xero, HubSpot, Slack",Manual scheduling causing double-bookings and missed appointments,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$150K–$300K/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Route optimization, fleet telemetry integration, automated dispatch",59,"$2,500/mo",Tier 4 — Watch List,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01556,Precision Staffing Group,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Sarah Anderson,President,(310) 397-1236,anderson@precisionsta.org,https://www.precisionstaffi.com,"872 Enterprise Ave, Fairfield, CA",Fairfield,Solano County,CA,US,1–5,$500K–$1M,2024-10-01,Moderate (41–60),"BuilderTrend, Procore, DocuSign",Fleet dispatched via phone calls — no real-time visibility,"Annual painting contract, bi-annual touch-up, monthly inspection",$300K–$500K/yr,"Dependent on guard licensing authority, background check vendor, uniform supplier","Payroll automation, time-tracking integration, HR onboarding workflows",69,"$10,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01558,ProStaff Industries,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Margaret Thompson,Executive Director,(619) 565-7434,thompson@prostaffindu.biz,https://www.prostaffindustr.com,"1019 Lincoln Ave, Long Beach, CA",Long Beach,Los Angeles County,CA,US,751–1500,$10M–$25M,2024-05-01,Weak (21–40),"BuilderTrend, Procore, DocuSign",No CRM — all client data in owner's personal phone,"Monthly IT support, quarterly infrastructure review, annual security audit",$500K–$1M/yr,"Relies on document storage facility, scanning equipment vendor, cloud storage provider","Bid response automation, RFP parsing, proposal assembly",71,"$5,000/mo",Tier 1 — Immediate Target,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01560,Vanguard Staffing Solutions,N/A,Independent,Staffing & Workforce Solutions,561320,7363,Patel Scott,President,(213) 883-7817,scott@vanguardstaf.biz,https://www.vanguardstaffin.com,"8655 Harbor Blvd, Santa Ana, CA",Santa Ana,Orange County,CA,US,1–5,$100M+,2022-03-01,Moderate (41–60),"Verizon Connect, Samsara GPS, Excel",Outdated legacy software incompatible with modern integrations,"Monthly HVAC service, seasonal tune-up, annual system replacement cycle",$75K–$150K/yr,"Dependent on AI platform provider, data infrastructure vendor, integration partner","Payroll automation, time-tracking integration, HR onboarding workflows",40,"$15,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
ENT-01564,Precision Staffing Enterprises,N/A,National Enterprises Group,Staffing & Workforce Solutions,561320,7363,DeShawn Thomas,CEO,(650) 457-4865,thomas@precisionsta.com,https://www.precisionstaffi.com,"2889 Airport Rd, San Leandro, CA",San Leandro,Alameda County,CA,US,751–1500,$1M–$2.5M,2023-07-01,Weak (21–40),"SAP, Salesforce, ServiceNow",No CRM — all client data in owner's personal phone,"Monthly janitorial contract, quarterly deep clean, annual inspection",$5K–$25K/yr,"Tied to hardware vendor, network provider, cybersecurity firm","Accounts receivable automation, payment reminders, collections workflows",76,"$25,000/mo",Tier 3 — 90-Day Pipeline,2026-05-29,Prime Pathwy Entity Intelligence Engine v2.0
